source_file,annotator,sentence_id,sentence_text,token,start,stop,event_bio,event_bio_2,pmode_bio,pmode_bio_2
Metamorfosa_Samsa_-BI.txt,CURATION_USER,26,"Kalau aku tak harus menahan diri demi orang tuaku, aku pasti sudah sejak dulu keluar dari pekerjaan; aku akan menghadap atasanku dan mengatakan apa yang kupikirkan tentangnya.",apa,3480,3483,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,26,"Kalau aku tak harus menahan diri demi orang tuaku, aku pasti sudah sejak dulu keluar dari pekerjaan; aku akan menghadap atasanku dan mengatakan apa yang kupikirkan tentangnya.",yang,3484,3488,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,26,"Kalau aku tak harus menahan diri demi orang tuaku, aku pasti sudah sejak dulu keluar dari pekerjaan; aku akan menghadap atasanku dan mengatakan apa yang kupikirkan tentangnya.",kupikirkan,3489,3499,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,26,"Kalau aku tak harus menahan diri demi orang tuaku, aku pasti sudah sejak dulu keluar dari pekerjaan; aku akan menghadap atasanku dan mengatakan apa yang kupikirkan tentangnya.",tentangnya,3500,3510,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,26,"Kalau aku tak harus menahan diri demi orang tuaku, aku pasti sudah sejak dulu keluar dari pekerjaan; aku akan menghadap atasanku dan mengatakan apa yang kupikirkan tentangnya.",.,3510,3511,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,27,Ia pasti akan terkejut sampai terjungkal dari meja kerjanya!,Ia,3512,3514,B-non_event,O,B-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,27,Ia pasti akan terkejut sampai terjungkal dari meja kerjanya!,pasti,3515,3520,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,27,Ia pasti akan terkejut sampai terjungkal dari meja kerjanya!,akan,3521,3525,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,27,Ia pasti akan terkejut sampai terjungkal dari meja kerjanya!,terkejut,3526,3534,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,27,Ia pasti akan terkejut sampai terjungkal dari meja kerjanya!,sampai,3535,3541,B-non_event,O,B-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,27,Ia pasti akan terkejut sampai terjungkal dari meja kerjanya!,terjungkal,3542,3552,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,27,Ia pasti akan terkejut sampai terjungkal dari meja kerjanya!,dari,3553,3557,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,27,Ia pasti akan terkejut sampai terjungkal dari meja kerjanya!,meja,3558,3562,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,27,Ia pasti akan terkejut sampai terjungkal dari meja kerjanya!,kerjanya,3563,3571,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,27,Ia pasti akan terkejut sampai terjungkal dari meja kerjanya!,!,3571,3572,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,28,"Dan, yang menggelikan adalah bagaimana ia duduk di balik meja kerja, berbicara kepada bawahannya dari atas sana, terutama saat kau harus benar-benar mendekat kepadanya karena pendengarannya sudah semakin berkurang.",Dan,3573,3576,B-stative_event,O,B-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,28,"Dan, yang menggelikan adalah bagaimana ia duduk di balik meja kerja, berbicara kepada bawahannya dari atas sana, terutama saat kau harus benar-benar mendekat kepadanya karena pendengarannya sudah semakin berkurang.",",",3576,3577,I-stative_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,28,"Dan, yang menggelikan adalah bagaimana ia duduk di balik meja kerja, berbicara kepada bawahannya dari atas sana, terutama saat kau harus benar-benar mendekat kepadanya karena pendengarannya sudah semakin berkurang.",yang,3578,3582,I-stative_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,28,"Dan, yang menggelikan adalah bagaimana ia duduk di balik meja kerja, berbicara kepada bawahannya dari atas sana, terutama saat kau harus benar-benar mendekat kepadanya karena pendengarannya sudah semakin berkurang.",menggelikan,3583,3594,I-stative_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,28,"Dan, yang menggelikan adalah bagaimana ia duduk di balik meja kerja, berbicara kepada bawahannya dari atas sana, terutama saat kau harus benar-benar mendekat kepadanya karena pendengarannya sudah semakin berkurang.",adalah,3595,3601,I-stative_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,28,"Dan, yang menggelikan adalah bagaimana ia duduk di balik meja kerja, berbicara kepada bawahannya dari atas sana, terutama saat kau harus benar-benar mendekat kepadanya karena pendengarannya sudah semakin berkurang.",bagaimana,3602,3611,B-process,O,B-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,28,"Dan, yang menggelikan adalah bagaimana ia duduk di balik meja kerja, berbicara kepada bawahannya dari atas sana, terutama saat kau harus benar-benar mendekat kepadanya karena pendengarannya sudah semakin berkurang.",ia,3612,3614,I-process,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,28,"Dan, yang menggelikan adalah bagaimana ia duduk di balik meja kerja, berbicara kepada bawahannya dari atas sana, terutama saat kau harus benar-benar mendekat kepadanya karena pendengarannya sudah semakin berkurang.",duduk,3615,3620,I-process,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,28,"Dan, yang menggelikan adalah bagaimana ia duduk di balik meja kerja, berbicara kepada bawahannya dari atas sana, terutama saat kau harus benar-benar mendekat kepadanya karena pendengarannya sudah semakin berkurang.",di,3621,3623,I-process,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,28,"Dan, yang menggelikan adalah bagaimana ia duduk di balik meja kerja, berbicara kepada bawahannya dari atas sana, terutama saat kau harus benar-benar mendekat kepadanya karena pendengarannya sudah semakin berkurang.",balik,3624,3629,I-process,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,28,"Dan, yang menggelikan adalah bagaimana ia duduk di balik meja kerja, berbicara kepada bawahannya dari atas sana, terutama saat kau harus benar-benar mendekat kepadanya karena pendengarannya sudah semakin berkurang.",meja,3630,3634,I-process,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,28,"Dan, yang menggelikan adalah bagaimana ia duduk di balik meja kerja, berbicara kepada bawahannya dari atas sana, terutama saat kau harus benar-benar mendekat kepadanya karena pendengarannya sudah semakin berkurang.",kerja,3635,3640,I-process,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,28,"Dan, yang menggelikan adalah bagaimana ia duduk di balik meja kerja, berbicara kepada bawahannya dari atas sana, terutama saat kau harus benar-benar mendekat kepadanya karena pendengarannya sudah semakin berkurang.",",",3640,3641,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,28,"Dan, yang menggelikan adalah bagaimana ia duduk di balik meja kerja, berbicara kepada bawahannya dari atas sana, terutama saat kau harus benar-benar mendekat kepadanya karena pendengarannya sudah semakin berkurang.",berbicara,3642,3651,B-process,O,B-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,28,"Dan, yang menggelikan adalah bagaimana ia duduk di balik meja kerja, berbicara kepada bawahannya dari atas sana, terutama saat kau harus benar-benar mendekat kepadanya karena pendengarannya sudah semakin berkurang.",kepada,3652,3658,I-process,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,28,"Dan, yang menggelikan adalah bagaimana ia duduk di balik meja kerja, berbicara kepada bawahannya dari atas sana, terutama saat kau harus benar-benar mendekat kepadanya karena pendengarannya sudah semakin berkurang.",bawahannya,3659,3669,I-process,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,28,"Dan, yang menggelikan adalah bagaimana ia duduk di balik meja kerja, berbicara kepada bawahannya dari atas sana, terutama saat kau harus benar-benar mendekat kepadanya karena pendengarannya sudah semakin berkurang.",dari,3670,3674,I-process,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,28,"Dan, yang menggelikan adalah bagaimana ia duduk di balik meja kerja, berbicara kepada bawahannya dari atas sana, terutama saat kau harus benar-benar mendekat kepadanya karena pendengarannya sudah semakin berkurang.",atas,3675,3679,I-process,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,28,"Dan, yang menggelikan adalah bagaimana ia duduk di balik meja kerja, berbicara kepada bawahannya dari atas sana, terutama saat kau harus benar-benar mendekat kepadanya karena pendengarannya sudah semakin berkurang.",sana,3680,3684,I-process,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,28,"Dan, yang menggelikan adalah bagaimana ia duduk di balik meja kerja, berbicara kepada bawahannya dari atas sana, terutama saat kau harus benar-benar mendekat kepadanya karena pendengarannya sudah semakin berkurang.",",",3684,3685,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,28,"Dan, yang menggelikan adalah bagaimana ia duduk di balik meja kerja, berbicara kepada bawahannya dari atas sana, terutama saat kau harus benar-benar mendekat kepadanya karena pendengarannya sudah semakin berkurang.",terutama,3686,3694,B-non_event,O,B-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,28,"Dan, yang menggelikan adalah bagaimana ia duduk di balik meja kerja, berbicara kepada bawahannya dari atas sana, terutama saat kau harus benar-benar mendekat kepadanya karena pendengarannya sudah semakin berkurang.",saat,3695,3699,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,28,"Dan, yang menggelikan adalah bagaimana ia duduk di balik meja kerja, berbicara kepada bawahannya dari atas sana, terutama saat kau harus benar-benar mendekat kepadanya karena pendengarannya sudah semakin berkurang.",kau,3700,3703,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,28,"Dan, yang menggelikan adalah bagaimana ia duduk di balik meja kerja, berbicara kepada bawahannya dari atas sana, terutama saat kau harus benar-benar mendekat kepadanya karena pendengarannya sudah semakin berkurang.",harus,3704,3709,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,28,"Dan, yang menggelikan adalah bagaimana ia duduk di balik meja kerja, berbicara kepada bawahannya dari atas sana, terutama saat kau harus benar-benar mendekat kepadanya karena pendengarannya sudah semakin berkurang.",benar-benar,3710,3721,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,28,"Dan, yang menggelikan adalah bagaimana ia duduk di balik meja kerja, berbicara kepada bawahannya dari atas sana, terutama saat kau harus benar-benar mendekat kepadanya karena pendengarannya sudah semakin berkurang.",mendekat,3722,3730,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,28,"Dan, yang menggelikan adalah bagaimana ia duduk di balik meja kerja, berbicara kepada bawahannya dari atas sana, terutama saat kau harus benar-benar mendekat kepadanya karena pendengarannya sudah semakin berkurang.",kepadanya,3731,3740,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,28,"Dan, yang menggelikan adalah bagaimana ia duduk di balik meja kerja, berbicara kepada bawahannya dari atas sana, terutama saat kau harus benar-benar mendekat kepadanya karena pendengarannya sudah semakin berkurang.",karena,3741,3747,B-stative_event,O,B-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,28,"Dan, yang menggelikan adalah bagaimana ia duduk di balik meja kerja, berbicara kepada bawahannya dari atas sana, terutama saat kau harus benar-benar mendekat kepadanya karena pendengarannya sudah semakin berkurang.",pendengarannya,3748,3762,I-stative_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,28,"Dan, yang menggelikan adalah bagaimana ia duduk di balik meja kerja, berbicara kepada bawahannya dari atas sana, terutama saat kau harus benar-benar mendekat kepadanya karena pendengarannya sudah semakin berkurang.",sudah,3763,3768,I-stative_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,28,"Dan, yang menggelikan adalah bagaimana ia duduk di balik meja kerja, berbicara kepada bawahannya dari atas sana, terutama saat kau harus benar-benar mendekat kepadanya karena pendengarannya sudah semakin berkurang.",semakin,3769,3776,I-stative_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,28,"Dan, yang menggelikan adalah bagaimana ia duduk di balik meja kerja, berbicara kepada bawahannya dari atas sana, terutama saat kau harus benar-benar mendekat kepadanya karena pendengarannya sudah semakin berkurang.",berkurang,3777,3786,I-stative_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,28,"Dan, yang menggelikan adalah bagaimana ia duduk di balik meja kerja, berbicara kepada bawahannya dari atas sana, terutama saat kau harus benar-benar mendekat kepadanya karena pendengarannya sudah semakin berkurang.",.,3786,3787,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,29,"Yah, harapan itu belum benar-benar pupus; segera setelah aku punya cukup uang untuk melunasi utang orang tuaku kepadanya—sepertinya lima sampai enam tahun lagi—aku benar-benar akan melakukannya.",Yah,3788,3791,B-non_event,O,B-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,29,"Yah, harapan itu belum benar-benar pupus; segera setelah aku punya cukup uang untuk melunasi utang orang tuaku kepadanya—sepertinya lima sampai enam tahun lagi—aku benar-benar akan melakukannya.",",",3791,3792,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,29,"Yah, harapan itu belum benar-benar pupus; segera setelah aku punya cukup uang untuk melunasi utang orang tuaku kepadanya—sepertinya lima sampai enam tahun lagi—aku benar-benar akan melakukannya.",harapan,3793,3800,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,29,"Yah, harapan itu belum benar-benar pupus; segera setelah aku punya cukup uang untuk melunasi utang orang tuaku kepadanya—sepertinya lima sampai enam tahun lagi—aku benar-benar akan melakukannya.",itu,3801,3804,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,29,"Yah, harapan itu belum benar-benar pupus; segera setelah aku punya cukup uang untuk melunasi utang orang tuaku kepadanya—sepertinya lima sampai enam tahun lagi—aku benar-benar akan melakukannya.",belum,3805,3810,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,29,"Yah, harapan itu belum benar-benar pupus; segera setelah aku punya cukup uang untuk melunasi utang orang tuaku kepadanya—sepertinya lima sampai enam tahun lagi—aku benar-benar akan melakukannya.",benar-benar,3811,3822,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,29,"Yah, harapan itu belum benar-benar pupus; segera setelah aku punya cukup uang untuk melunasi utang orang tuaku kepadanya—sepertinya lima sampai enam tahun lagi—aku benar-benar akan melakukannya.",pupus,3823,3828,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,29,"Yah, harapan itu belum benar-benar pupus; segera setelah aku punya cukup uang untuk melunasi utang orang tuaku kepadanya—sepertinya lima sampai enam tahun lagi—aku benar-benar akan melakukannya.",;,3828,3829,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,29,"Yah, harapan itu belum benar-benar pupus; segera setelah aku punya cukup uang untuk melunasi utang orang tuaku kepadanya—sepertinya lima sampai enam tahun lagi—aku benar-benar akan melakukannya.",segera,3830,3836,B-non_event,O,B-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,29,"Yah, harapan itu belum benar-benar pupus; segera setelah aku punya cukup uang untuk melunasi utang orang tuaku kepadanya—sepertinya lima sampai enam tahun lagi—aku benar-benar akan melakukannya.",setelah,3837,3844,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,29,"Yah, harapan itu belum benar-benar pupus; segera setelah aku punya cukup uang untuk melunasi utang orang tuaku kepadanya—sepertinya lima sampai enam tahun lagi—aku benar-benar akan melakukannya.",aku,3845,3848,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,29,"Yah, harapan itu belum benar-benar pupus; segera setelah aku punya cukup uang untuk melunasi utang orang tuaku kepadanya—sepertinya lima sampai enam tahun lagi—aku benar-benar akan melakukannya.",punya,3849,3854,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,29,"Yah, harapan itu belum benar-benar pupus; segera setelah aku punya cukup uang untuk melunasi utang orang tuaku kepadanya—sepertinya lima sampai enam tahun lagi—aku benar-benar akan melakukannya.",cukup,3855,3860,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,29,"Yah, harapan itu belum benar-benar pupus; segera setelah aku punya cukup uang untuk melunasi utang orang tuaku kepadanya—sepertinya lima sampai enam tahun lagi—aku benar-benar akan melakukannya.",uang,3861,3865,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,29,"Yah, harapan itu belum benar-benar pupus; segera setelah aku punya cukup uang untuk melunasi utang orang tuaku kepadanya—sepertinya lima sampai enam tahun lagi—aku benar-benar akan melakukannya.",untuk,3866,3871,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,29,"Yah, harapan itu belum benar-benar pupus; segera setelah aku punya cukup uang untuk melunasi utang orang tuaku kepadanya—sepertinya lima sampai enam tahun lagi—aku benar-benar akan melakukannya.",melunasi,3872,3880,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,29,"Yah, harapan itu belum benar-benar pupus; segera setelah aku punya cukup uang untuk melunasi utang orang tuaku kepadanya—sepertinya lima sampai enam tahun lagi—aku benar-benar akan melakukannya.",utang,3881,3886,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,29,"Yah, harapan itu belum benar-benar pupus; segera setelah aku punya cukup uang untuk melunasi utang orang tuaku kepadanya—sepertinya lima sampai enam tahun lagi—aku benar-benar akan melakukannya.",orang,3887,3892,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,29,"Yah, harapan itu belum benar-benar pupus; segera setelah aku punya cukup uang untuk melunasi utang orang tuaku kepadanya—sepertinya lima sampai enam tahun lagi—aku benar-benar akan melakukannya.",tuaku,3893,3898,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,29,"Yah, harapan itu belum benar-benar pupus; segera setelah aku punya cukup uang untuk melunasi utang orang tuaku kepadanya—sepertinya lima sampai enam tahun lagi—aku benar-benar akan melakukannya.",kepadanya—sepertinya,3899,3919,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,29,"Yah, harapan itu belum benar-benar pupus; segera setelah aku punya cukup uang untuk melunasi utang orang tuaku kepadanya—sepertinya lima sampai enam tahun lagi—aku benar-benar akan melakukannya.",kepadanya,3899,3908,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,29,"Yah, harapan itu belum benar-benar pupus; segera setelah aku punya cukup uang untuk melunasi utang orang tuaku kepadanya—sepertinya lima sampai enam tahun lagi—aku benar-benar akan melakukannya.",sepertinya,3909,3919,B-non_event,O,B-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,29,"Yah, harapan itu belum benar-benar pupus; segera setelah aku punya cukup uang untuk melunasi utang orang tuaku kepadanya—sepertinya lima sampai enam tahun lagi—aku benar-benar akan melakukannya.",lima,3920,3924,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,29,"Yah, harapan itu belum benar-benar pupus; segera setelah aku punya cukup uang untuk melunasi utang orang tuaku kepadanya—sepertinya lima sampai enam tahun lagi—aku benar-benar akan melakukannya.",sampai,3925,3931,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,29,"Yah, harapan itu belum benar-benar pupus; segera setelah aku punya cukup uang untuk melunasi utang orang tuaku kepadanya—sepertinya lima sampai enam tahun lagi—aku benar-benar akan melakukannya.",enam,3932,3936,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,29,"Yah, harapan itu belum benar-benar pupus; segera setelah aku punya cukup uang untuk melunasi utang orang tuaku kepadanya—sepertinya lima sampai enam tahun lagi—aku benar-benar akan melakukannya.",tahun,3937,3942,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,29,"Yah, harapan itu belum benar-benar pupus; segera setelah aku punya cukup uang untuk melunasi utang orang tuaku kepadanya—sepertinya lima sampai enam tahun lagi—aku benar-benar akan melakukannya.",lagi—aku,3943,3951,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,29,"Yah, harapan itu belum benar-benar pupus; segera setelah aku punya cukup uang untuk melunasi utang orang tuaku kepadanya—sepertinya lima sampai enam tahun lagi—aku benar-benar akan melakukannya.",lagi,3943,3947,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,29,"Yah, harapan itu belum benar-benar pupus; segera setelah aku punya cukup uang untuk melunasi utang orang tuaku kepadanya—sepertinya lima sampai enam tahun lagi—aku benar-benar akan melakukannya.",aku,3948,3951,B-non_event,O,B-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,29,"Yah, harapan itu belum benar-benar pupus; segera setelah aku punya cukup uang untuk melunasi utang orang tuaku kepadanya—sepertinya lima sampai enam tahun lagi—aku benar-benar akan melakukannya.",benar-benar,3952,3963,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,29,"Yah, harapan itu belum benar-benar pupus; segera setelah aku punya cukup uang untuk melunasi utang orang tuaku kepadanya—sepertinya lima sampai enam tahun lagi—aku benar-benar akan melakukannya.",akan,3964,3968,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,29,"Yah, harapan itu belum benar-benar pupus; segera setelah aku punya cukup uang untuk melunasi utang orang tuaku kepadanya—sepertinya lima sampai enam tahun lagi—aku benar-benar akan melakukannya.",melakukannya,3969,3981,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,29,"Yah, harapan itu belum benar-benar pupus; segera setelah aku punya cukup uang untuk melunasi utang orang tuaku kepadanya—sepertinya lima sampai enam tahun lagi—aku benar-benar akan melakukannya.",.,3981,3982,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,30,Itulah saatnya aku akan membuat perbedaan besar.,Itulah,3983,3989,B-non_event,O,B-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,30,Itulah saatnya aku akan membuat perbedaan besar.,saatnya,3990,3997,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,30,Itulah saatnya aku akan membuat perbedaan besar.,aku,3998,4001,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,30,Itulah saatnya aku akan membuat perbedaan besar.,akan,4002,4006,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,30,Itulah saatnya aku akan membuat perbedaan besar.,membuat,4007,4014,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,30,Itulah saatnya aku akan membuat perbedaan besar.,perbedaan,4015,4024,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,30,Itulah saatnya aku akan membuat perbedaan besar.,besar,4025,4030,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,30,Itulah saatnya aku akan membuat perbedaan besar.,.,4030,4031,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,31,"Bagaimanapun, sekarang aku harus bangun dulu karena keretaku akan berangkat pukul lima.”",Bagaimanapun,4032,4044,B-non_event,O,B-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,31,"Bagaimanapun, sekarang aku harus bangun dulu karena keretaku akan berangkat pukul lima.”",",",4044,4045,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,31,"Bagaimanapun, sekarang aku harus bangun dulu karena keretaku akan berangkat pukul lima.”",sekarang,4046,4054,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,31,"Bagaimanapun, sekarang aku harus bangun dulu karena keretaku akan berangkat pukul lima.”",aku,4055,4058,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,31,"Bagaimanapun, sekarang aku harus bangun dulu karena keretaku akan berangkat pukul lima.”",harus,4059,4064,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,31,"Bagaimanapun, sekarang aku harus bangun dulu karena keretaku akan berangkat pukul lima.”",bangun,4065,4071,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,31,"Bagaimanapun, sekarang aku harus bangun dulu karena keretaku akan berangkat pukul lima.”",dulu,4072,4076,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,31,"Bagaimanapun, sekarang aku harus bangun dulu karena keretaku akan berangkat pukul lima.”",karena,4077,4083,B-non_event,O,B-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,31,"Bagaimanapun, sekarang aku harus bangun dulu karena keretaku akan berangkat pukul lima.”",keretaku,4084,4092,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,31,"Bagaimanapun, sekarang aku harus bangun dulu karena keretaku akan berangkat pukul lima.”",akan,4093,4097,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,31,"Bagaimanapun, sekarang aku harus bangun dulu karena keretaku akan berangkat pukul lima.”",berangkat,4098,4107,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,31,"Bagaimanapun, sekarang aku harus bangun dulu karena keretaku akan berangkat pukul lima.”",pukul,4108,4113,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,31,"Bagaimanapun, sekarang aku harus bangun dulu karena keretaku akan berangkat pukul lima.”",lima,4114,4118,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,31,"Bagaimanapun, sekarang aku harus bangun dulu karena keretaku akan berangkat pukul lima.”",.,4118,4119,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,31,"Bagaimanapun, sekarang aku harus bangun dulu karena keretaku akan berangkat pukul lima.”",”,4119,4120,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,32,"Dan, ia melihat jam beker yang berdetak di atas laci.",Dan,4123,4126,B-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,32,"Dan, ia melihat jam beker yang berdetak di atas laci.",",",4126,4127,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,32,"Dan, ia melihat jam beker yang berdetak di atas laci.",ia,4128,4130,I-process,O,O,O
